initPrice: 0=9.715284E-5, 1=9.965698E-5, 2=1.0E-4, 3=1.0E-4, 4=1.0E-4, 5=1.0E-4, 6=1.18008415E-4, 7=1.1712097E-4, 8=1.0E-4, 9=1.0E-4, 10=1.4859911E-4, 11=1.9554929E-4, 12=1.9554929E-4, 13=1.9554929E-4, 14=1.9554929E-4, 15=1.9554929E-4, 16=1.9554929E-4, 17=1.9554929E-4, 18=1.9554929E-4, 19=1.9554929E-4, 20=1.9554929E-4, 21=1.9554929E-4, 22=1.9554929E-4, 23=1.9554929E-4, 
Phase-1: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1045520,1045520,277532,1045520,1045520,1045520,1045520,1045520,589579
Phase-1: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1045520,1045520,277532,506,155,134,2,0,589579
Phase-2: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1045520,1045520,277532,506,155,134,2,0,589579
Phase-2: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1045520,1045520,201295,0,155,0,0,0,473
Phase-3: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1045520,1045520,201295,0,155,0,0,0,473
Phase-3: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1045520,1045520,0,0,0,0,0,0,0
Phase-4: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1045520,1045520,0,0,0,0,0,0,0
Phase-4: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1045520,0,0,0,0,0,0,0,0
Phase-5: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1045520,0,0,0,0,0,0,0,0
Phase-5: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1144,0,0,0,0,0,0,0,0
Phase-6: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034836,1144,0,0,0,0,0,0,0,0
Phase-6: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034346,0,0,0,0,0,0,0,0,0
Phase-7: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,1034346,0,0,0,0,0,0,0,0,0
Phase-7: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,706,0,0,0,0,0,0,0,0,0
Phase-8: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,686128,706,0,0,0,0,0,0,0,0,0
Phase-8: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,500573,706,0,0,0,0,0,0,0,0,0
Phase-9: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,500573,706,0,0,0,0,0,0,0,0,0
Phase-9: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,500573,0,0,0,0,0,0,0,0,0,0
Phase-10: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,500573,0,0,0,0,0,0,0,0,0,0
Phase-10: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,0,0,0,0,0,0,0,0,0,0,0
Phase-11: 0,0,0,0,0,0,0,0,0,0,251323,616806,528322,0,0,0,0,0,0,0,0,0,0,0
Phase-11: 0,0,0,0,0,0,0,0,0,0,251323,616806,803,0,0,0,0,0,0,0,0,0,0,0
Phase-12: 0,0,0,0,0,0,0,0,0,0,251323,616806,803,0,0,0,0,0,0,0,0,0,0,0
Phase-12: 0,0,0,0,0,0,0,0,0,0,251323,616806,803,0,0,0,0,0,0,0,0,0,0,0
Phase-13: 0,0,0,0,0,0,0,0,0,0,251323,616806,803,0,0,0,0,0,0,0,0,0,0,0
Phase-13: 0,0,0,0,0,0,0,0,0,0,251323,616806,0,0,0,0,0,0,0,0,0,0,0,0
Phase-14: 0,0,0,0,0,0,0,0,0,0,251323,616806,0,0,0,0,0,0,0,0,0,0,0,0
Phase-14: 0,0,0,0,0,0,0,0,0,0,251323,424,0,0,0,0,0,0,0,0,0,0,0,0
Phase-15: 0,0,0,0,0,0,0,0,0,0,251323,424,0,0,0,0,0,0,0,0,0,0,0,0
Phase-15: 0,0,0,0,0,0,0,0,0,0,191468,424,0,0,0,0,0,0,0,0,0,0,0,0
Phase-16: 0,0,0,0,0,0,0,0,0,0,191468,424,0,0,0,0,0,0,0,0,0,0,0,0
Phase-16: 0,0,0,0,0,0,0,0,0,0,191468,424,0,0,0,0,0,0,0,0,0,0,0,0
Phase-17: 0,0,0,0,0,0,0,0,0,0,191468,424,0,0,0,0,0,0,0,0,0,0,0,0
Phase-17: 0,0,0,0,0,0,0,0,0,0,191468,424,0,0,0,0,0,0,0,0,0,0,0,0
Phase-18: 0,0,0,0,0,0,0,0,0,0,191468,424,0,0,0,0,0,0,0,0,0,0,0,0
Phase-18: 0,0,0,0,0,0,0,0,0,0,191468,0,0,0,0,0,0,0,0,0,0,0,0,0
Phase-19: 0,0,0,0,0,0,0,0,0,0,191468,0,0,0,0,0,0,0,0,0,0,0,0,0
Phase-19: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UtilitySummary: shiftU=[0.28545204,0.17626241,0.01904705,0.0,0.0], priceUPerKWh=[0.16810417,0.18107878,0.18565385,0.1859701,0.18618803]
Company expenses: 6513.000, income: 6872.428, initialCost: 7861.000
Total wh from company: 38588400.000, from consumer: 38588536.000, initial: 38588400.000
saving by group=[0.16871174,0.10278845,0.08275582,0.07778016,0.078634456]
